n_players,turns,winner_character,winner_strategy,leader_won,score_spread,top_score,portals_opened_total
5,41,Проводник,engine_builder,1,3.12,9,9
5,29,Кладоискатель,risk_taker,1,2.28,6,9
5,36,Летописец,greedy,0,2.06,5,9
5,31,Проводник,greedy,1,2.58,7,9
5,31,Хранитель Пути,engine_builder,0,0.4,3,9
5,40,Хранитель Пути,engine_builder,0,0.75,2,9
5,37,Хранитель Пути,risk_taker,0,3.5,10,9
5,31,Хранитель Пути,engine_builder,0,1.26,3,9
5,40,Кладоискатель,risk_taker,0,1.26,5,9
5,44,Проводник,random,0,1.67,6,9
5,40,Друид,engine_builder,0,0.89,2,9
5,45,Друид,risk_taker,1,1.36,6,9
5,32,Хранитель Пути,random,0,3.25,9,9
5,35,Хранитель Пути,risk_taker,0,3.12,9,9
5,36,Наблюдатель,engine_builder,0,1.72,5,9
5,30,Проводник,engine_builder,1,2.0,6,9
5,35,Проводник,risk_taker,1,2.14,6,9
5,39,Друид,engine_builder,1,4.17,11,9
5,37,Хранитель Пути,risk_taker,0,2.42,6,9
5,35,Хранитель Пути,engine_builder,1,1.85,6,9
5,47,Проводник,engine_builder,1,4.41,11,9
5,34,Друид,engine_builder,0,2.79,8,9
5,34,Друид,risk_taker,0,0.49,3,9
5,33,Летописец,risk_taker,0,0.75,2,9
5,36,Летописец,engine_builder,0,1.62,4,9
5,34,Наблюдатель,engine_builder,0,1.02,3,9
5,31,Друид,engine_builder,1,3.93,11,9
5,28,Кладоискатель,risk_taker,0,3.2,9,9
5,31,Проводник,engine_builder,1,2.32,6,9
5,42,Наблюдатель,risk_taker,1,2.42,7,9
5,44,Проводник,random,1,1.17,4,9
5,42,Проводник,risk_taker,1,2.87,7,9
5,36,Проводник,engine_builder,1,3.38,8,9
5,30,Кладоискатель,engine_builder,0,1.36,5,9
5,38,Проводник,risk_taker,1,1.6,4,9
5,38,Кладоискатель,engine_builder,1,1.67,6,9
5,35,Проводник,engine_builder,1,4.76,13,9
5,37,Проводник,engine_builder,1,1.72,6,9
5,33,Друид,random,0,1.79,5,9
5,35,Летописец,risk_taker,0,3.06,9,9
5,32,Проводник,greedy,1,1.72,7,9
5,58,Наблюдатель,engine_builder,1,4.45,11,9
5,43,Проводник,greedy,1,3.12,8,9
5,29,Проводник,engine_builder,1,2.64,7,9
5,31,Наблюдатель,risk_taker,0,1.41,4,9
5,30,Хранитель Пути,risk_taker,0,3.38,8,9
5,39,Хранитель Пути,engine_builder,0,2.06,6,9
5,37,Кладоискатель,greedy,1,2.06,6,9
5,33,Летописец,random,0,1.72,5,9
5,33,Летописец,random,0,1.94,6,9
5,28,Кладоискатель,risk_taker,0,1.17,3,9
5,33,Проводник,engine_builder,1,2.28,6,9
5,40,Наблюдатель,greedy,0,2.14,6,9
5,48,Хранитель Пути,engine_builder,1,3.01,8,9
5,36,Проводник,engine_builder,0,1.85,6,9
5,38,Хранитель Пути,engine_builder,1,2.24,7,9
5,28,Наблюдатель,risk_taker,0,2.56,7,9
5,46,Кладоискатель,engine_builder,0,1.79,4,9
5,48,Кладоискатель,risk_taker,1,3.03,8,9
5,29,Наблюдатель,random,0,0.75,3,9
5,31,Проводник,risk_taker,1,1.85,6,9
5,34,Проводник,engine_builder,1,2.71,8,9
5,35,Проводник,engine_builder,0,2.24,7,9
5,32,Летописец,engine_builder,1,1.36,3,9
5,37,Друид,engine_builder,0,1.17,3,9
5,41,Кладоискатель,random,0,1.62,5,9
5,30,Проводник,engine_builder,1,3.37,9,9
5,37,Хранитель Пути,risk_taker,0,2.15,5,9
5,39,Кладоискатель,greedy,0,1.85,6,9
5,36,Проводник,random,1,1.17,3,9
5,42,Кладоискатель,greedy,0,1.72,5,9
5,44,Кладоискатель,random,0,1.47,5,9
5,41,Летописец,risk_taker,0,1.36,4,9
5,30,Летописец,greedy,0,1.41,5,9
5,31,Летописец,random,0,1.6,5,9
5,41,Хранитель Пути,risk_taker,0,2.64,8,9
5,35,Проводник,random,1,1.67,5,9
5,37,Друид,engine_builder,1,3.19,9,9
5,38,Наблюдатель,random,0,2.04,5,9
5,39,Проводник,engine_builder,1,2.04,5,9
5,31,Наблюдатель,engine_builder,0,1.36,5,9
5,32,Проводник,greedy,0,1.96,6,9
5,31,Друид,engine_builder,1,1.96,6,9
5,39,Друид,random,0,1.72,5,9
5,44,Хранитель Пути,engine_builder,0,1.17,5,9
5,28,Проводник,engine_builder,1,2.37,7,9
5,37,Проводник,engine_builder,1,4.08,11,9
5,41,Проводник,risk_taker,1,2.06,6,9
5,31,Проводник,engine_builder,0,2.8,8,9
5,41,Друид,greedy,0,1.47,6,9
5,38,Проводник,greedy,1,2.48,6,9
5,29,Хранитель Пути,engine_builder,1,1.47,4,9
5,30,Друид,risk_taker,0,2.14,6,9
5,40,Проводник,risk_taker,1,3.01,9,9
5,36,Наблюдатель,risk_taker,0,1.47,4,9
5,40,Хранитель Пути,risk_taker,1,3.14,7,9
5,39,Летописец,engine_builder,0,1.79,5,9
5,31,Проводник,random,0,2.58,8,9
5,35,Друид,engine_builder,1,1.9,5,9
5,35,Проводник,engine_builder,1,1.2,4,9
5,47,Друид,engine_builder,1,4.15,12,9
5,31,Хранитель Пути,random,0,2.64,8,9
5,41,Хранитель Пути,engine_builder,1,2.42,7,9
5,37,Проводник,greedy,0,2.0,6,9
5,48,Проводник,greedy,1,4.66,12,9
5,40,Проводник,greedy,0,1.72,5,9
5,42,Кладоискатель,engine_builder,0,2.06,6,9
5,44,Кладоискатель,random,0,1.36,5,9
5,35,Проводник,engine_builder,0,3.01,8,9
5,33,Наблюдатель,greedy,0,1.72,5,9
5,31,Друид,engine_builder,0,1.96,6,9
5,39,Друид,engine_builder,0,2.79,7,9
5,39,Проводник,greedy,1,2.5,6,9
5,36,Кладоискатель,engine_builder,1,2.61,7,9
5,30,Проводник,risk_taker,1,4.56,12,9
5,24,Хранитель Пути,greedy,0,2.06,5,9
5,32,Кладоискатель,risk_taker,1,1.62,5,9
5,37,Кладоискатель,risk_taker,1,1.41,4,9
5,40,Хранитель Пути,risk_taker,1,2.4,8,9
5,43,Наблюдатель,engine_builder,1,1.6,7,9
5,39,Проводник,engine_builder,0,3.12,8,9
5,30,Проводник,risk_taker,0,0.75,3,9
5,33,Проводник,engine_builder,0,2.04,5,9
5,42,Проводник,engine_builder,1,4.1,11,9
5,40,Хранитель Пути,risk_taker,0,2.65,9,9
5,44,Наблюдатель,greedy,0,2.64,8,9
5,30,Проводник,risk_taker,1,2.04,7,9
5,42,Проводник,risk_taker,1,4.41,11,9
5,43,Кладоискатель,engine_builder,1,1.67,4,9
5,28,Друид,random,0,1.72,5,9
5,33,Хранитель Пути,greedy,0,1.85,5,9
5,32,Друид,engine_builder,0,2.61,8,9
5,44,Хранитель Пути,engine_builder,0,2.1,5,9
5,31,Летописец,risk_taker,0,1.5,5,9
5,32,Наблюдатель,random,1,1.62,5,9
5,36,Проводник,engine_builder,1,5.24,14,9
5,29,Кладоискатель,greedy,0,1.72,5,9
5,45,Кладоискатель,risk_taker,1,2.76,7,9
5,33,Друид,engine_builder,1,2.06,6,9
5,39,Проводник,risk_taker,0,2.32,8,9
5,37,Кладоискатель,greedy,0,1.41,5,9
5,30,Летописец,greedy,1,1.17,3,9
5,39,Проводник,greedy,0,2.06,6,9
5,37,Наблюдатель,random,0,2.14,6,9
5,31,Хранитель Пути,engine_builder,1,1.67,5,9
5,39,Летописец,engine_builder,1,2.42,7,9
5,36,Друид,engine_builder,0,2.24,7,9
5,34,Друид,engine_builder,0,1.79,6,9
5,37,Проводник,random,1,5.35,14,9
5,37,Друид,engine_builder,1,2.06,6,9
5,36,Проводник,risk_taker,0,2.5,6,9
5,35,Летописец,engine_builder,1,0.8,4,9
5,25,Наблюдатель,engine_builder,0,0.63,2,9
5,39,Кладоискатель,engine_builder,0,1.47,3,9
5,33,Проводник,engine_builder,1,2.83,8,9
5,39,Наблюдатель,greedy,0,2.19,6,9
5,40,Проводник,random,0,2.58,7,9
5,31,Кладоискатель,random,0,1.85,5,9
5,34,Летописец,greedy,0,1.33,5,9
5,31,Проводник,risk_taker,1,1.67,5,9
5,39,Друид,engine_builder,1,2.76,8,9
5,34,Друид,engine_builder,1,2.61,7,9
5,40,Наблюдатель,risk_taker,0,3.61,8,9
5,34,Проводник,engine_builder,1,2.42,7,9
5,36,Летописец,engine_builder,0,1.72,5,9
5,29,Летописец,engine_builder,1,2.33,8,9
5,28,Друид,engine_builder,1,1.72,5,9
5,39,Наблюдатель,engine_builder,1,2.06,6,9
5,27,Проводник,engine_builder,0,1.17,3,9
5,31,Хранитель Пути,engine_builder,1,2.06,6,9
5,41,Наблюдатель,engine_builder,0,2.71,6,9
5,43,Проводник,risk_taker,0,1.96,8,9
5,40,Друид,engine_builder,0,1.36,3,9
5,38,Кладоискатель,engine_builder,1,1.02,6,9
5,45,Проводник,greedy,1,3.85,10,9
5,37,Наблюдатель,greedy,0,1.47,4,9
5,38,Проводник,risk_taker,0,2.33,6,9
5,32,Друид,engine_builder,1,2.15,5,9
5,33,Друид,engine_builder,0,2.24,6,9
5,45,Кладоискатель,greedy,1,1.74,6,9
5,31,Летописец,risk_taker,0,1.79,5,9
5,32,Кладоискатель,greedy,0,1.33,5,9
5,32,Летописец,engine_builder,0,1.85,5,9
5,39,Проводник,random,0,3.1,9,9
5,36,Проводник,random,0,2.56,7,9
5,42,Наблюдатель,engine_builder,0,2.58,7,9
5,30,Хранитель Пути,risk_taker,1,1.17,3,9
5,29,Хранитель Пути,engine_builder,1,1.47,4,9
5,28,Наблюдатель,greedy,0,1.72,5,9
5,38,Кладоискатель,engine_builder,0,1.02,3,9
5,37,Кладоискатель,engine_builder,1,1.41,4,9
5,38,Хранитель Пути,random,0,1.62,6,9
5,43,Хранитель Пути,greedy,0,1.96,6,9
5,37,Хранитель Пути,engine_builder,0,1.9,5,9
5,30,Друид,engine_builder,1,3.1,8,9
5,34,Кладоискатель,risk_taker,0,1.72,5,9
5,30,Проводник,engine_builder,1,4.15,11,9
5,33,Наблюдатель,greedy,0,1.62,5,9
5,41,Друид,random,1,2.32,7,9
5,32,Проводник,random,1,3.03,8,9
5,37,Летописец,engine_builder,1,3.2,9,9
5,23,Летописец,engine_builder,0,2.15,6,9
5,27,Проводник,risk_taker,1,3.01,8,9
5,59,Хранитель Пути,risk_taker,0,4.59,12,9
5,32,Проводник,engine_builder,0,2.58,7,9
5,31,Проводник,random,0,1.67,6,9
5,38,Проводник,risk_taker,0,3.76,11,9
5,41,Летописец,risk_taker,1,1.72,6,9
5,42,Друид,engine_builder,1,2.87,8,9
5,35,Кладоискатель,risk_taker,0,1.36,5,9
5,39,Летописец,risk_taker,1,2.58,7,9
5,39,Наблюдатель,greedy,0,1.74,5,9
5,38,Проводник,engine_builder,0,2.56,7,9
5,32,Проводник,engine_builder,1,1.96,6,9
5,37,Кладоискатель,risk_taker,0,2.15,6,9
5,37,Наблюдатель,random,0,1.02,5,9
5,33,Наблюдатель,engine_builder,1,2.37,7,9
5,50,Наблюдатель,risk_taker,0,1.6,4,9
5,30,Наблюдатель,risk_taker,1,1.5,5,9
5,31,Летописец,engine_builder,0,2.94,8,9
5,28,Друид,engine_builder,1,2.68,8,9
5,33,Друид,risk_taker,0,1.26,4,9
5,35,Друид,engine_builder,1,2.14,6,9
5,39,Проводник,random,0,2.64,8,9
5,39,Кладоискатель,greedy,1,2.33,6,9
5,58,Друид,engine_builder,1,3.72,11,9
5,40,Наблюдатель,risk_taker,0,1.5,5,9
5,45,Кладоискатель,greedy,0,1.26,5,9
5,31,Наблюдатель,engine_builder,1,1.36,4,9
5,39,Проводник,greedy,0,2.65,7,9
5,37,Наблюдатель,random,1,1.62,5,9
5,32,Проводник,engine_builder,1,3.19,8,9
5,38,Друид,engine_builder,1,2.8,9,9
5,40,Наблюдатель,engine_builder,0,2.04,6,9
5,39,Летописец,engine_builder,0,1.36,4,9
5,47,Проводник,engine_builder,1,3.58,10,9
5,39,Наблюдатель,risk_taker,1,1.5,5,9
5,30,Хранитель Пути,engine_builder,1,1.83,5,9
5,39,Хранитель Пути,engine_builder,0,2.15,6,9
5,35,Кладоискатель,engine_builder,0,1.72,6,9
5,36,Друид,risk_taker,0,3.16,10,9
5,34,Проводник,engine_builder,1,2.04,6,9
5,28,Кладоискатель,risk_taker,1,3.83,11,9
5,39,Проводник,engine_builder,1,2.23,6,9
5,37,Проводник,risk_taker,0,2.42,8,9
5,37,Хранитель Пути,risk_taker,0,1.47,5,9
5,37,Хранитель Пути,engine_builder,1,1.9,5,9
5,36,Проводник,risk_taker,1,3.01,9,9
5,42,Кладоискатель,engine_builder,0,1.94,5,9
5,33,Проводник,engine_builder,1,2.4,7,9
5,29,Хранитель Пути,engine_builder,1,1.2,3,9
5,44,Наблюдатель,risk_taker,0,2.28,6,9
5,29,Проводник,engine_builder,0,2.42,6,9
5,39,Наблюдатель,engine_builder,1,1.94,5,9
5,34,Проводник,engine_builder,0,2.32,7,9
5,31,Летописец,engine_builder,0,1.72,6,9
5,32,Проводник,engine_builder,1,2.48,6,9
5,32,Наблюдатель,risk_taker,0,1.79,5,9
5,34,Хранитель Пути,engine_builder,1,2.14,6,9
5,36,Проводник,random,1,2.79,7,9
5,28,Кладоискатель,risk_taker,0,2.33,7,9
5,27,Проводник,risk_taker,0,0.98,3,9
5,33,Проводник,risk_taker,1,2.04,6,9
5,38,Наблюдатель,engine_builder,1,1.85,6,9
5,35,Друид,engine_builder,1,2.24,6,9
5,34,Проводник,engine_builder,1,4.31,13,9
5,31,Кладоискатель,engine_builder,0,1.47,4,9
5,37,Проводник,engine_builder,0,2.1,6,9
5,42,Друид,engine_builder,0,2.28,7,9
5,50,Летописец,greedy,0,1.83,5,9
5,42,Проводник,greedy,0,2.94,7,9
5,34,Проводник,engine_builder,1,1.72,7,9
5,34,Проводник,engine_builder,1,5.19,14,9
5,35,Хранитель Пути,engine_builder,0,2.04,7,9
5,30,Проводник,risk_taker,1,1.41,4,9
5,36,Летописец,engine_builder,1,1.85,5,9
5,73,Хранитель Пути,greedy,0,2.64,7,9
5,47,Наблюдатель,risk_taker,0,2.15,5,9
5,33,Кладоискатель,risk_taker,1,1.72,6,9
5,37,Проводник,risk_taker,1,2.42,7,9
5,26,Проводник,engine_builder,0,2.42,7,9
5,33,Летописец,engine_builder,1,1.5,5,9
5,35,Друид,risk_taker,0,2.33,8,9
5,34,Проводник,engine_builder,0,2.5,7,9
5,27,Кладоискатель,greedy,0,1.72,5,9
5,27,Проводник,risk_taker,1,2.37,8,9
5,36,Проводник,risk_taker,1,1.36,4,9
5,39,Кладоискатель,greedy,1,1.47,5,9
5,49,Хранитель Пути,greedy,0,2.37,8,9
5,30,Проводник,greedy,0,1.02,4,9
5,34,Кладоискатель,risk_taker,0,2.48,7,9
5,24,Кладоискатель,engine_builder,1,0.98,3,9
5,45,Друид,engine_builder,0,2.14,6,9
5,33,Друид,risk_taker,0,0.8,5,9
5,30,Проводник,risk_taker,0,1.83,5,9
5,32,Проводник,risk_taker,1,1.62,4,9
5,43,Кладоискатель,engine_builder,1,1.41,4,9
5,39,Кладоискатель,risk_taker,0,2.24,7,9
5,52,Хранитель Пути,greedy,0,1.94,6,9
5,41,Кладоискатель,engine_builder,1,3.44,8,9
5,45,Проводник,greedy,1,2.94,8,9
5,39,Проводник,engine_builder,1,2.76,8,9
5,33,Друид,risk_taker,0,1.02,3,9
5,29,Летописец,engine_builder,1,0.8,2,9
5,26,Проводник,risk_taker,1,1.94,5,9
5,37,Летописец,greedy,0,1.67,5,9
5,38,Летописец,risk_taker,0,2.58,7,9
5,31,Проводник,greedy,0,2.14,6,9
5,30,Друид,engine_builder,1,1.33,5,9
5,33,Кладоискатель,risk_taker,1,3.83,11,9
5,33,Проводник,engine_builder,1,1.17,4,9
5,39,Наблюдатель,engine_builder,0,2.06,6,9
5,44,Наблюдатель,engine_builder,1,1.62,5,9
5,31,Кладоискатель,risk_taker,0,0.49,2,9
5,29,Друид,risk_taker,0,1.74,5,9
5,34,Проводник,risk_taker,0,2.15,6,9
5,39,Проводник,risk_taker,1,2.15,6,9
5,46,Летописец,engine_builder,1,2.93,8,9
5,30,Друид,engine_builder,0,1.85,5,9
5,39,Проводник,engine_builder,1,2.19,6,9
5,35,Друид,engine_builder,1,1.1,3,9
5,47,Друид,risk_taker,0,1.36,5,9
5,26,Проводник,engine_builder,0,2.33,6,9
5,46,Кладоискатель,risk_taker,1,1.36,3,9
5,39,Наблюдатель,random,0,1.36,5,9
5,37,Проводник,random,0,1.72,6,9
5,34,Летописец,greedy,0,1.9,5,9
5,32,Проводник,engine_builder,0,2.65,7,9
5,36,Проводник,engine_builder,1,3.03,8,9
5,45,Наблюдатель,engine_builder,0,1.33,5,9
5,35,Летописец,greedy,0,1.94,5,9
5,32,Проводник,risk_taker,1,1.9,6,9
5,27,Друид,engine_builder,0,1.5,5,9
5,34,Проводник,engine_builder,1,2.32,5,9
5,32,Наблюдатель,engine_builder,1,1.67,4,9
5,44,Друид,engine_builder,0,3.43,10,9
5,36,Наблюдатель,engine_builder,1,1.55,5,9
5,39,Проводник,random,0,3.71,11,9
5,39,Друид,engine_builder,0,2.42,7,9
5,33,Кладоискатель,engine_builder,0,1.5,4,9
5,37,Проводник,risk_taker,1,4.07,11,9
5,71,Наблюдатель,risk_taker,0,4.54,10,9
5,31,Хранитель Пути,engine_builder,1,1.62,4,9
5,38,Кладоискатель,risk_taker,0,1.79,5,9
5,39,Проводник,engine_builder,1,1.9,5,9
5,39,Проводник,greedy,0,1.67,6,9
5,35,Друид,engine_builder,1,2.8,8,9
5,50,Друид,risk_taker,0,2.0,6,9
5,31,Друид,risk_taker,0,2.04,6,9
5,34,Летописец,engine_builder,0,1.67,5,9
5,38,Проводник,engine_builder,0,2.04,6,9
5,40,Хранитель Пути,greedy,0,1.41,4,9
5,35,Проводник,engine_builder,1,2.71,7,9
5,44,Наблюдатель,engine_builder,0,2.56,7,9
5,43,Наблюдатель,engine_builder,0,2.48,8,9
5,33,Летописец,risk_taker,0,2.1,7,9
5,41,Друид,risk_taker,0,1.94,5,9
5,34,Кладоискатель,engine_builder,0,0.8,3,9
5,31,Проводник,engine_builder,0,3.49,8,9
5,48,Наблюдатель,engine_builder,1,2.24,6,9
5,35,Проводник,random,0,2.19,7,9
5,44,Проводник,greedy,0,3.72,11,9
5,34,Друид,risk_taker,0,2.15,5,9
5,33,Кладоискатель,risk_taker,0,2.73,8,9
5,41,Кладоискатель,greedy,0,1.79,5,9
5,46,Друид,engine_builder,1,2.4,7,9
5,41,Проводник,engine_builder,0,2.99,8,9
5,33,Кладоискатель,risk_taker,0,1.17,6,9
5,43,Проводник,risk_taker,1,2.06,5,9
5,40,Проводник,random,0,2.9,7,9
5,45,Кладоискатель,risk_taker,1,2.04,6,9
5,44,Кладоискатель,engine_builder,1,2.64,6,9
5,31,Проводник,engine_builder,0,4.17,11,9
5,25,Проводник,engine_builder,0,1.02,3,9
5,31,Наблюдатель,greedy,0,1.55,5,9
5,36,Проводник,engine_builder,1,3.72,9,9
5,36,Проводник,random,0,1.72,6,9
5,30,Друид,random,1,2.97,7,9
5,33,Наблюдатель,risk_taker,1,1.96,7,9
5,30,Летописец,greedy,0,1.85,5,9
5,38,Наблюдатель,engine_builder,1,2.24,6,9
5,33,Летописец,engine_builder,0,2.14,6,9
5,40,Наблюдатель,random,0,1.5,5,9
5,36,Летописец,risk_taker,0,1.74,5,9
5,45,Друид,risk_taker,1,2.76,8,9
5,29,Проводник,random,1,1.79,6,9
5,29,Летописец,engine_builder,0,2.1,6,9
5,36,Проводник,engine_builder,1,2.8,6,9
5,51,Наблюдатель,random,0,2.06,7,9
5,39,Друид,risk_taker,0,2.5,6,9
5,41,Проводник,engine_builder,1,3.16,9,9
5,35,Летописец,risk_taker,0,2.04,8,9
5,49,Летописец,risk_taker,0,2.32,6,9
5,43,Проводник,engine_builder,1,2.42,7,9
5,41,Хранитель Пути,risk_taker,0,3.03,9,9
5,40,Кладоискатель,engine_builder,1,1.6,4,9
5,39,Друид,random,0,0.75,6,9
5,47,Проводник,random,0,3.29,9,9
5,28,Кладоискатель,greedy,0,1.94,5,9
5,33,Друид,greedy,0,2.15,6,9
5,39,Проводник,risk_taker,0,2.4,6,9
5,51,Друид,greedy,0,2.14,6,9
5,39,Проводник,random,0,2.06,6,9
5,32,Проводник,engine_builder,0,2.64,8,9
5,31,Друид,engine_builder,1,2.32,6,9
5,31,Кладоискатель,risk_taker,0,1.94,5,9
5,31,Наблюдатель,risk_taker,0,2.87,8,9
5,39,Летописец,engine_builder,1,1.47,4,9
5,30,Проводник,engine_builder,1,2.64,6,9
5,39,Проводник,engine_builder,0,2.79,7,9
5,41,Проводник,engine_builder,0,1.94,6,9
5,39,Проводник,risk_taker,0,3.06,7,9
5,31,Проводник,risk_taker,1,1.17,3,9
5,41,Друид,engine_builder,1,2.1,6,9
5,39,Проводник,risk_taker,0,1.17,3,9
5,34,Наблюдатель,risk_taker,1,2.65,7,9
5,28,Наблюдатель,engine_builder,1,2.23,7,9
5,43,Проводник,risk_taker,1,0.75,3,9
5,28,Проводник,risk_taker,0,1.62,4,9
5,47,Хранитель Пути,engine_builder,1,1.72,5,9
5,35,Проводник,engine_builder,1,3.71,10,9
5,34,Кладоискатель,engine_builder,1,3.03,8,9
5,44,Проводник,risk_taker,0,2.14,6,9
5,43,Кладоискатель,engine_builder,1,2.48,6,9
5,35,Проводник,risk_taker,1,0.8,3,9
5,39,Друид,engine_builder,0,3.93,11,9
5,33,Хранитель Пути,engine_builder,1,1.41,4,9
5,30,Кладоискатель,engine_builder,0,2.71,8,9
5,38,Проводник,greedy,0,2.61,7,9
5,31,Проводник,greedy,0,1.85,6,9
5,28,Наблюдатель,greedy,0,1.5,5,9
5,44,Хранитель Пути,engine_builder,1,2.24,5,9
5,38,Проводник,risk_taker,0,2.71,6,9
5,29,Проводник,risk_taker,0,1.79,5,9
5,32,Проводник,greedy,0,1.94,6,9
5,37,Друид,risk_taker,0,1.94,6,9
5,31,Кладоискатель,risk_taker,0,0.75,3,9
5,52,Кладоискатель,random,0,2.42,6,9
5,49,Проводник,random,0,2.61,8,9
5,30,Наблюдатель,greedy,0,1.5,5,9
5,28,Наблюдатель,engine_builder,0,2.06,6,9
5,42,Проводник,greedy,1,2.65,7,9
5,31,Кладоискатель,risk_taker,0,1.94,5,9
5,41,Кладоискатель,random,0,1.94,5,9
5,33,Проводник,engine_builder,0,2.04,6,9
5,34,Летописец,risk_taker,0,2.58,7,9
5,34,Проводник,engine_builder,1,2.04,7,9
5,33,Проводник,random,0,2.24,6,9
5,32,Друид,engine_builder,1,1.85,6,9
5,39,Друид,engine_builder,0,1.85,6,9
5,35,Проводник,greedy,0,1.47,4,9
5,42,Проводник,engine_builder,1,1.72,5,9
5,38,Проводник,risk_taker,1,3.03,8,9
5,35,Хранитель Пути,engine_builder,0,2.58,6,9
5,42,Кладоискатель,engine_builder,0,3.29,9,9
5,45,Летописец,risk_taker,0,2.87,7,9
5,44,Летописец,engine_builder,0,3.85,10,9
5,40,Наблюдатель,risk_taker,0,2.65,9,9
5,26,Наблюдатель,engine_builder,1,1.72,5,9
5,41,Проводник,greedy,1,2.87,8,9
5,37,Друид,risk_taker,0,1.62,5,9
5,37,Хранитель Пути,engine_builder,1,2.64,8,9
5,35,Друид,engine_builder,1,3.77,10,9
5,41,Летописец,risk_taker,0,2.0,6,9
5,33,Летописец,engine_builder,1,1.74,4,9
5,37,Проводник,risk_taker,1,3.07,9,9
5,40,Наблюдатель,random,0,1.62,5,9
5,31,Кладоискатель,risk_taker,1,1.62,4,9
5,52,Наблюдатель,risk_taker,0,3.66,9,9
5,43,Летописец,engine_builder,1,2.14,6,9
5,33,Проводник,random,1,2.14,6,9
5,36,Кладоискатель,random,0,0.75,3,9
5,26,Проводник,risk_taker,1,2.93,8,9
5,41,Наблюдатель,engine_builder,0,3.26,8,9
5,44,Наблюдатель,engine_builder,0,2.93,7,9
5,43,Летописец,engine_builder,1,2.24,5,9
5,34,Проводник,greedy,0,1.2,3,9
5,33,Кладоискатель,engine_builder,0,1.36,4,9
5,32,Кладоискатель,engine_builder,1,0.75,2,9
5,39,Кладоискатель,engine_builder,0,2.93,8,9
5,48,Хранитель Пути,engine_builder,1,2.24,6,9
5,34,Проводник,risk_taker,0,1.96,6,9
5,24,Наблюдатель,engine_builder,1,1.2,3,9
5,43,Проводник,risk_taker,0,3.49,9,9
5,43,Хранитель Пути,greedy,0,1.94,6,9
5,54,Летописец,random,0,1.5,5,9
5,40,Проводник,risk_taker,1,4.02,11,9
5,34,Проводник,engine_builder,1,3.06,9,9
5,35,Друид,engine_builder,0,4.5,11,9
5,28,Проводник,engine_builder,0,2.04,5,9
5,32,Кладоискатель,greedy,0,1.36,3,9
5,35,Кладоискатель,greedy,0,1.6,5,9
5,32,Проводник,engine_builder,0,1.74,5,9
5,35,Летописец,risk_taker,0,1.79,6,9
5,36,Проводник,greedy,0,2.04,6,9
5,41,Проводник,engine_builder,1,3.77,10,9
5,41,Проводник,engine_builder,0,4.96,14,9
5,44,Кладоискатель,greedy,1,1.94,6,9
5,40,Проводник,greedy,0,2.42,6,9
5,39,Проводник,random,0,1.83,6,9
5,35,Летописец,risk_taker,0,2.1,5,9
5,43,Проводник,greedy,1,3.38,9,9
5,31,Проводник,engine_builder,1,2.83,9,9
5,45,Летописец,greedy,0,2.14,6,9
5,36,Друид,random,1,2.14,6,9
5,42,Проводник,risk_taker,0,2.71,6,9
5,39,Проводник,engine_builder,1,3.12,9,9
5,47,Проводник,greedy,1,3.25,8,9
5,31,Проводник,engine_builder,0,1.96,6,9
5,43,Летописец,greedy,0,1.72,5,9
5,35,Друид,engine_builder,1,2.42,8,9
5,44,Проводник,engine_builder,0,4.71,13,9
5,35,Кладоискатель,risk_taker,1,2.24,6,9
5,32,Проводник,engine_builder,1,1.72,5,9
5,47,Проводник,random,1,2.58,9,9
5,35,Друид,risk_taker,1,2.14,6,9
5,33,Хранитель Пути,greedy,0,1.5,5,9
5,36,Летописец,greedy,0,1.79,5,9
5,37,Проводник,engine_builder,1,2.87,7,9
5,31,Хранитель Пути,engine_builder,1,1.02,3,9
5,36,Проводник,engine_builder,0,3.71,10,9
5,36,Летописец,risk_taker,0,1.17,4,9
5,47,Наблюдатель,engine_builder,0,1.47,4,9
5,28,Проводник,engine_builder,1,1.26,6,9
5,42,Летописец,engine_builder,1,1.02,3,9
5,33,Хранитель Пути,engine_builder,0,2.24,8,9
5,43,Кладоискатель,greedy,0,1.36,6,9
5,33,Кладоискатель,random,0,1.41,5,9
5,41,Друид,random,0,2.37,8,9
5,34,Проводник,risk_taker,0,1.55,6,9
5,30,Кладоискатель,risk_taker,0,2.87,8,9
5,37,Друид,engine_builder,0,1.47,5,9
5,38,Проводник,risk_taker,0,2.65,7,9
5,36,Кладоискатель,engine_builder,0,1.36,4,9
5,34,Наблюдатель,greedy,0,1.41,5,9
5,34,Хранитель Пути,greedy,0,1.41,5,9
5,37,Кладоискатель,risk_taker,0,2.48,6,9
5,32,Проводник,engine_builder,0,1.67,4,9
5,41,Хранитель Пути,risk_taker,0,0.75,3,9
5,40,Наблюдатель,risk_taker,0,2.32,7,9
5,28,Наблюдатель,random,0,1.74,5,9
5,39,Наблюдатель,risk_taker,1,4.62,12,9
5,40,Друид,random,0,1.17,6,9
5,32,Летописец,engine_builder,0,2.28,6,9
5,30,Друид,risk_taker,0,1.62,5,9
5,55,Наблюдатель,greedy,0,1.94,7,9
5,41,Летописец,engine_builder,1,2.32,6,9
5,31,Наблюдатель,greedy,0,1.85,5,9
5,30,Друид,engine_builder,1,1.85,7,9
5,39,Проводник,risk_taker,1,4.41,12,9
